"","activity","subject","variable","mean"
"336","LAYING",11,"time_gravity_accelerometer_singnal_mean-Z",0.112620189964912
"337","LAYING",11,"time_body_accelerometer_jerk_signal_mean-X",0.0766645337017544
"338","LAYING",11,"time_body_accelerometer_jerk_signal_mean-Y",0.0122193853629825
"339","LAYING",11,"time_body_accelerometer_jerk_signal_mean-Z",0.00277690502070175
"340","LAYING",11,"time_body_gyroscope_singnal_mean-X",-0.0191743840136842
"341","LAYING",11,"time_body_gyroscope_singnal_mean-Y",-0.041559989822807
"342","LAYING",11,"time_body_gyroscope_singnal_mean-Z",0.152019015929825
"343","LAYING",11,"time_body_gyroscope_jerk_signal_mean-X",-0.102297501877193
"344","LAYING",11,"time_body_gyroscope_jerk_signal_mean-Y",-0.0412391429298246
"345","LAYING",11,"time_body_gyroscope_jerk_signal_mean-Z",-0.0666957489649123
"346","LAYING",11,"time_body_accelerometer_magnitude_mean",-0.980621180175439
"347","LAYING",11,"time_gravity_accelerometer_magnitude_mean",-0.980621180175439
"348","LAYING",11,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.983330628421053
"349","LAYING",11,"time_body_gyroscope_magnitude_mean",-0.952523752105263
"350","LAYING",11,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.990641248245614
"351","LAYING",11,"frequency_body_accelerometer_singnal_mean-X",-0.983801365614035
"352","LAYING",11,"frequency_body_accelerometer_singnal_mean-Y",-0.971403935438596
"353","LAYING",11,"frequency_body_accelerometer_singnal_mean-Z",-0.973576812807018
"354","LAYING",11,"frequency_body_accelerometer_jerk_signal_mean-X",-0.984884874385965
"355","LAYING",11,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.973882496666667
"356","LAYING",11,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.979564844210526
"357","LAYING",11,"frequency_body_gyroscope_singnal_mean-X",-0.97618747122807
"358","LAYING",11,"frequency_body_gyroscope_singnal_mean-Y",-0.982640271929825
"359","LAYING",11,"frequency_body_gyroscope_singnal_mean-Z",-0.961434420701754
"360","LAYING",11,"frequency_body_accelerometer_magnitude_mean",-0.973994004561404
"361","LAYING",11,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.976940774561403
"362","LAYING",11,"frequency_body_gyroscope_magnitude_mean",-0.967093356491228
"363","LAYING",11,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.985978837192982
"364","LAYING",12,"time_body_accelerometer_singnal_mean-X",0.260113433
"365","LAYING",12,"time_body_accelerometer_singnal_mean-Y",-0.0175203917146667
"366","LAYING",12,"time_body_accelerometer_singnal_mean-Z",-0.108160125666667
"367","LAYING",12,"time_gravity_accelerometer_singnal_mean-X",-0.3785920653
"368","LAYING",12,"time_gravity_accelerometer_singnal_mean-Y",0.8033788345
"369","LAYING",12,"time_gravity_accelerometer_singnal_mean-Z",0.2750431984
"370","LAYING",12,"time_body_accelerometer_jerk_signal_mean-X",0.0854295393833333
"371","LAYING",12,"time_body_accelerometer_jerk_signal_mean-Y",0.00774408308
"372","LAYING",12,"time_body_accelerometer_jerk_signal_mean-Z",-0.0043714837772
"373","LAYING",12,"time_body_gyroscope_singnal_mean-X",-0.0146546807316667
"374","LAYING",12,"time_body_gyroscope_singnal_mean-Y",-0.0835537350333333
"375","LAYING",12,"time_body_gyroscope_singnal_mean-Z",0.14519184795
"376","LAYING",12,"time_body_gyroscope_jerk_signal_mean-X",-0.0990402297166667
"377","LAYING",12,"time_body_gyroscope_jerk_signal_mean-Y",-0.0410675310833333
"378","LAYING",12,"time_body_gyroscope_jerk_signal_mean-Z",-0.0678909002816667
"379","LAYING",12,"time_body_accelerometer_magnitude_mean",-0.9482046755
"380","LAYING",12,"time_gravity_accelerometer_magnitude_mean",-0.9482046755
"381","LAYING",12,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.969843834166667
"382","LAYING",12,"time_body_gyroscope_magnitude_mean",-0.9308405935
"383","LAYING",12,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.971067768833333
"384","LAYING",12,"frequency_body_accelerometer_singnal_mean-X",-0.956248487666667
"385","LAYING",12,"frequency_body_accelerometer_singnal_mean-Y",-0.951265971
"386","LAYING",12,"frequency_body_accelerometer_singnal_mean-Z",-0.954724801666667
"387","LAYING",12,"frequency_body_accelerometer_jerk_signal_mean-X",-0.968742758833333
"388","LAYING",12,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.963223332
"389","LAYING",12,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.967149695166667
"390","LAYING",12,"frequency_body_gyroscope_singnal_mean-X",-0.9566538865
"391","LAYING",12,"frequency_body_gyroscope_singnal_mean-Y",-0.95256172
"392","LAYING",12,"frequency_body_gyroscope_singnal_mean-Z",-0.9456732415
"393","LAYING",12,"frequency_body_accelerometer_magnitude_mean",-0.9438674399
"394","LAYING",12,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.962448418666667
"395","LAYING",12,"frequency_body_gyroscope_magnitude_mean",-0.9454970225
"396","LAYING",12,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.963949607166667
"397","LAYING",13,"time_body_accelerometer_singnal_mean-X",0.276716360483871
"398","LAYING",13,"time_body_accelerometer_singnal_mean-Y",-0.020440454366129
"399","LAYING",13,"time_body_accelerometer_singnal_mean-Z",-0.104331864532258
"400","LAYING",13,"time_gravity_accelerometer_singnal_mean-X",-0.156852206467742
"401","LAYING",13,"time_gravity_accelerometer_singnal_mean-Y",0.656400944354839
"402","LAYING",13,"time_gravity_accelerometer_singnal_mean-Z",0.598884988709677
"403","LAYING",13,"time_body_accelerometer_jerk_signal_mean-X",0.0767774832096774
"404","LAYING",13,"time_body_accelerometer_jerk_signal_mean-Y",0.0183441894580645
"405","LAYING",13,"time_body_accelerometer_jerk_signal_mean-Z",-0.00988389709596774
"406","LAYING",13,"time_body_gyroscope_singnal_mean-X",-0.00973609968045161
"407","LAYING",13,"time_body_gyroscope_singnal_mean-Y",-0.0966250701451613
"408","LAYING",13,"time_body_gyroscope_singnal_mean-Z",0.117819614790323
"409","LAYING",13,"time_body_gyroscope_jerk_signal_mean-X",-0.101835573822581
"410","LAYING",13,"time_body_gyroscope_jerk_signal_mean-Y",-0.0417744000370968
"411","LAYING",13,"time_body_gyroscope_jerk_signal_mean-Z",-0.0648770419677419
"412","LAYING",13,"time_body_accelerometer_magnitude_mean",-0.960517768225806
"413","LAYING",13,"time_gravity_accelerometer_magnitude_mean",-0.960517768225806
"414","LAYING",13,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.985467853870968
"415","LAYING",13,"time_body_gyroscope_magnitude_mean",-0.944303111935484
"416","LAYING",13,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.98544626483871
"417","LAYING",13,"frequency_body_accelerometer_singnal_mean-X",-0.974716920483871
"418","LAYING",13,"frequency_body_accelerometer_singnal_mean-Y",-0.965843757258064
"419","LAYING",13,"frequency_body_accelerometer_singnal_mean-Z",-0.966295582741935
"420","LAYING",13,"frequency_body_accelerometer_jerk_signal_mean-X",-0.985199684354839
"421","LAYING",13,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.980375137419355
"422","LAYING",13,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.980994601935484
"423","LAYING",13,"frequency_body_gyroscope_singnal_mean-X",-0.96946349
"424","LAYING",13,"frequency_body_gyroscope_singnal_mean-Y",-0.968689729193548
"425","LAYING",13,"frequency_body_gyroscope_singnal_mean-Z",-0.969126880322581
"426","LAYING",13,"frequency_body_accelerometer_magnitude_mean",-0.959535493548387
"427","LAYING",13,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.980754385967742
"428","LAYING",13,"frequency_body_gyroscope_magnitude_mean",-0.957681621290323
"429","LAYING",13,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.978150814032258
"430","LAYING",14,"time_body_accelerometer_singnal_mean-X",0.233275439803922
"431","LAYING",14,"time_body_accelerometer_singnal_mean-Y",-0.0113424652490196
"432","LAYING",14,"time_body_accelerometer_singnal_mean-Z",-0.0868333315509804
"433","LAYING",14,"time_gravity_accelerometer_singnal_mean-X",-0.145483631627451
"434","LAYING",14,"time_gravity_accelerometer_singnal_mean-Y",0.48539692745098
"435","LAYING",14,"time_gravity_accelerometer_singnal_mean-Z",0.83656291
"436","LAYING",14,"time_body_accelerometer_jerk_signal_mean-X",0.098140384845098
"437","LAYING",14,"time_body_accelerometer_jerk_signal_mean-Y",-0.00831507059607843
"438","LAYING",14,"time_body_accelerometer_jerk_signal_mean-Z",-0.0323601505045098
"439","LAYING",14,"time_body_gyroscope_singnal_mean-X",0.00505221181607843
"440","LAYING",14,"time_body_gyroscope_singnal_mean-Y",-0.153423807745098
"441","LAYING",14,"time_body_gyroscope_singnal_mean-Z",0.149124058235294
"442","LAYING",14,"time_body_gyroscope_jerk_signal_mean-X",-0.105446637019608
"443","LAYING",14,"time_body_gyroscope_jerk_signal_mean-Y",-0.0372677398193922
"444","LAYING",14,"time_body_gyroscope_jerk_signal_mean-Z",-0.0566171868039216
"445","LAYING",14,"time_body_accelerometer_magnitude_mean",-0.905978250196078
"446","LAYING",14,"time_gravity_accelerometer_magnitude_mean",-0.905978250196078
"447","LAYING",14,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.972576392941176
"448","LAYING",14,"time_body_gyroscope_magnitude_mean",-0.904665418431373
"449","LAYING",14,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.975621183137255
"450","LAYING",14,"frequency_body_accelerometer_singnal_mean-X",-0.933936178235294
"451","LAYING",14,"frequency_body_accelerometer_singnal_mean-Y",-0.930366906078431
"452","LAYING",14,"frequency_body_accelerometer_singnal_mean-Z",-0.927882307058824
"453","LAYING",14,"frequency_body_accelerometer_jerk_signal_mean-X",-0.972010709215686
"454","LAYING",14,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.969342124313725
"455","LAYING",14,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.968593195686275
"456","LAYING",14,"frequency_body_gyroscope_singnal_mean-X",-0.949959040588235
"457","LAYING",14,"frequency_body_gyroscope_singnal_mean-Y",-0.938087898235294
"458","LAYING",14,"frequency_body_gyroscope_singnal_mean-Z",-0.949107162941176
"459","LAYING",14,"frequency_body_accelerometer_magnitude_mean",-0.899463668843137
"460","LAYING",14,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.96798859627451
"461","LAYING",14,"frequency_body_gyroscope_magnitude_mean",-0.930151731176471
"462","LAYING",14,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.966455343137255
"463","LAYING",15,"time_body_accelerometer_singnal_mean-X",0.2894756525
"464","LAYING",15,"time_body_accelerometer_singnal_mean-Y",-0.0166296542054167
"465","LAYING",15,"time_body_accelerometer_singnal_mean-Z",-0.118530240291667
"466","LAYING",15,"time_gravity_accelerometer_singnal_mean-X",-0.1719930545
"467","LAYING",15,"time_gravity_accelerometer_singnal_mean-Y",0.899242553055556
"468","LAYING",15,"time_gravity_accelerometer_singnal_mean-Z",-0.0369192905555556
"469","LAYING",15,"time_body_accelerometer_jerk_signal_mean-X",0.0767515438611111
"470","LAYING",15,"time_body_accelerometer_jerk_signal_mean-Y",0.0123984271386111
"471","LAYING",15,"time_body_accelerometer_jerk_signal_mean-Z",-0.00443927981861111
"472","LAYING",15,"time_body_gyroscope_singnal_mean-X",-0.0168300887791667
"473","LAYING",15,"time_body_gyroscope_singnal_mean-Y",-0.0619700871944444
"474","LAYING",15,"time_body_gyroscope_singnal_mean-Z",0.113451899791667
"475","LAYING",15,"time_body_gyroscope_jerk_signal_mean-X",-0.102266714236111
"476","LAYING",15,"time_body_gyroscope_jerk_signal_mean-Y",-0.0415878968152778
"477","LAYING",15,"time_body_gyroscope_jerk_signal_mean-Z",-0.0624334556236111
"478","LAYING",15,"time_body_accelerometer_magnitude_mean",-0.955340661527778
"479","LAYING",15,"time_gravity_accelerometer_magnitude_mean",-0.955340661527778
"480","LAYING",15,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.979890228194444
"481","LAYING",15,"time_body_gyroscope_magnitude_mean",-0.944605127222222
"482","LAYING",15,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.983235025416667
"483","LAYING",15,"frequency_body_accelerometer_singnal_mean-X",-0.974016176527778
"484","LAYING",15,"frequency_body_accelerometer_singnal_mean-Y",-0.962461124305556
"485","LAYING",15,"frequency_body_accelerometer_singnal_mean-Z",-0.95156594625
"486","LAYING",15,"frequency_body_accelerometer_jerk_signal_mean-X",-0.981329999027778
"487","LAYING",15,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.970833221666667
"488","LAYING",15,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.97477568375
"489","LAYING",15,"frequency_body_gyroscope_singnal_mean-X",-0.955413596111111
"490","LAYING",15,"frequency_body_gyroscope_singnal_mean-Y",-0.964310893611111
"491","LAYING",15,"frequency_body_gyroscope_singnal_mean-Z",-0.958190099861111
"492","LAYING",15,"frequency_body_accelerometer_magnitude_mean",-0.956001034027778
"493","LAYING",15,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.973681222777778
"494","LAYING",15,"frequency_body_gyroscope_magnitude_mean",-0.946812642361111
"495","LAYING",15,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.975727853888889
"496","LAYING",16,"time_body_accelerometer_singnal_mean-X",0.274227162571429
"497","LAYING",16,"time_body_accelerometer_singnal_mean-Y",-0.0166103510562857
"498","LAYING",16,"time_body_accelerometer_singnal_mean-Z",-0.107310493242857
"499","LAYING",16,"time_gravity_accelerometer_singnal_mean-X",-0.206783742242857
"500","LAYING",16,"time_gravity_accelerometer_singnal_mean-Y",-0.0199270225714286
"501","LAYING",16,"time_gravity_accelerometer_singnal_mean-Z",0.893884468571429
"502","LAYING",16,"time_body_accelerometer_jerk_signal_mean-X",0.0783960268571429
"503","LAYING",16,"time_body_accelerometer_jerk_signal_mean-Y",0.0132805054325714
"504","LAYING",16,"time_body_accelerometer_jerk_signal_mean-Z",-0.00154105089764286
"505","LAYING",16,"time_body_gyroscope_singnal_mean-X",-0.0161545406857143
"506","LAYING",16,"time_body_gyroscope_singnal_mean-Y",-0.113675060885714
"507","LAYING",16,"time_body_gyroscope_singnal_mean-Z",0.0966210349428571
"508","LAYING",16,"time_body_gyroscope_jerk_signal_mean-X",-0.1022095722
"509","LAYING",16,"time_body_gyroscope_jerk_signal_mean-Y",-0.0347735325871429
"510","LAYING",16,"time_body_gyroscope_jerk_signal_mean-Z",-0.0576790435142857
"511","LAYING",16,"time_body_accelerometer_magnitude_mean",-0.961834634857143
"512","LAYING",16,"time_gravity_accelerometer_magnitude_mean",-0.961834634857143
"513","LAYING",16,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.988349656571429
"514","LAYING",16,"time_body_gyroscope_magnitude_mean",-0.951777099571429
"515","LAYING",16,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.990839526285714
"516","LAYING",16,"frequency_body_accelerometer_singnal_mean-X",-0.980213187428571
"517","LAYING",16,"frequency_body_accelerometer_singnal_mean-Y",-0.963635575142857
"518","LAYING",16,"frequency_body_accelerometer_singnal_mean-Z",-0.974580069142857
"519","LAYING",16,"frequency_body_accelerometer_jerk_signal_mean-X",-0.988580046285714
"520","LAYING",16,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.984752927142857
"521","LAYING",16,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.985544945285714
"522","LAYING",16,"frequency_body_gyroscope_singnal_mean-X",-0.975892407428571
"523","LAYING",16,"frequency_body_gyroscope_singnal_mean-Y",-0.976092920571429
"524","LAYING",16,"frequency_body_gyroscope_singnal_mean-Z",-0.985957788
"525","LAYING",16,"frequency_body_accelerometer_magnitude_mean",-0.968020521285714
"526","LAYING",16,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.987514525142857
"527","LAYING",16,"frequency_body_gyroscope_magnitude_mean",-0.970249638857143
"528","LAYING",16,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.988695277714286
"529","LAYING",17,"time_body_accelerometer_singnal_mean-X",0.269780085577465
"530","LAYING",17,"time_body_accelerometer_singnal_mean-Y",-0.0168462006729577
"531","LAYING",17,"time_body_accelerometer_singnal_mean-Z",-0.107006279704225
"532","LAYING",17,"time_gravity_accelerometer_singnal_mean-X",-0.19913309
"533","LAYING",17,"time_gravity_accelerometer_singnal_mean-Y",0.658792072253521
"534","LAYING",17,"time_gravity_accelerometer_singnal_mean-Z",0.722657502112676
"535","LAYING",17,"time_body_accelerometer_jerk_signal_mean-X",0.077908974656338
"536","LAYING",17,"time_body_accelerometer_jerk_signal_mean-Y",0.00706867100408451
"537","LAYING",17,"time_body_accelerometer_jerk_signal_mean-Z",-0.000143542544507042
"538","LAYING",17,"time_body_gyroscope_singnal_mean-X",-0.0234756467113239
"539","LAYING",17,"time_body_gyroscope_singnal_mean-Y",-0.0944580192535211
"540","LAYING",17,"time_body_gyroscope_singnal_mean-Z",0.111440490309859
"541","LAYING",17,"time_body_gyroscope_jerk_signal_mean-X",-0.102049763957746
"542","LAYING",17,"time_body_gyroscope_jerk_signal_mean-Y",-0.0361961143943662
"543","LAYING",17,"time_body_gyroscope_jerk_signal_mean-Z",-0.0604927046338028
"544","LAYING",17,"time_body_accelerometer_magnitude_mean",-0.953021411126761
"545","LAYING",17,"time_gravity_accelerometer_magnitude_mean",-0.953021411126761
"546","LAYING",17,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.981607627887324
"547","LAYING",17,"time_body_gyroscope_magnitude_mean",-0.960733121690141
"548","LAYING",17,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.985542411126761
"549","LAYING",17,"frequency_body_accelerometer_singnal_mean-X",-0.974359280140845
"550","LAYING",17,"frequency_body_accelerometer_singnal_mean-Y",-0.954648102253521
"551","LAYING",17,"frequency_body_accelerometer_singnal_mean-Z",-0.965406091549296
"552","LAYING",17,"frequency_body_accelerometer_jerk_signal_mean-X",-0.98147206915493
"553","LAYING",17,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.977212387746479
"554","LAYING",17,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.98038005915493
"555","LAYING",17,"frequency_body_gyroscope_singnal_mean-X",-0.971949211126761
"556","LAYING",17,"frequency_body_gyroscope_singnal_mean-Y",-0.973669098591549
"557","LAYING",17,"frequency_body_gyroscope_singnal_mean-Z",-0.976164852112676
"558","LAYING",17,"frequency_body_accelerometer_magnitude_mean",-0.961046326338028
"559","LAYING",17,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.979687318732394
"560","LAYING",17,"frequency_body_gyroscope_magnitude_mean",-0.969014444788732
"561","LAYING",17,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.982765526478873
"562","LAYING",18,"time_body_accelerometer_singnal_mean-X",0.274691576923077
"563","LAYING",18,"time_body_accelerometer_singnal_mean-Y",-0.0173937684615385
"564","LAYING",18,"time_body_accelerometer_singnal_mean-Z",-0.107698927907692
